-344.070069313049,-325.966882705688,-325.966827630997,-325.966827273369,-325.966829538345
-344.07008099556,-308.687092065811,-308.687072634697,-308.687076210976,-308.687084794044
-344.070081114769,-300.322955489159,-292.127707242966,-292.127701640129,-292.127726793289
-344.070071697235,-300.322970747948,-276.20548582077,-276.205512404442,-276.205532312393
-344.070083141327,-300.322954416275,-260.852092623711,-260.85209441185,-260.852122783661
