-587.803322911263,-578.565544247627,-569.337179660797,-560.107910633087,-550.881944179535,-541.655440926552,-532.430334091187,-523.20561337471,-513.981171488762,-504.755596518517,-495.531148076057,-486.308546066284,-477.084865570068,-467.859181523323,-458.63729596138,-449.412351489067,-442.863307118416,-438.86138856411,-434.86781835556,-431.341976165771,-428.900139808655,-426.57731461525,-426.548759222031,-426.548817873001,-426.548816919327,-426.548806667328,-426.54880297184,-426.548808574677,-426.548794388771,-426.548845291138,-426.548831701279,-426.548812031746,-426.548802375793,-426.549036622047,-426.548826694489,-426.549028038979,-426.548821806908
-513.05162858963,-504.33651304245,-495.638590574265,-486.949568629265,-478.265943646431,-469.585461378098,-460.907366275787,-452.230901837349,-443.555554986,-434.881153702736,-426.207943081856,-418.599890947342,-412.607941269875,-407.716288685799,-403.512553691864,-399.5100274086,-395.507673740387,-391.505360603333,-387.503577828407,-383.787101387978,-381.289800405502,-379.138505935669,-379.138260006905,-379.138262867928,-379.138424038887,-379.138258457184,-379.138497233391,-379.138260126114,-379.138267397881,-379.138261318207,-379.138277649879,-379.138252139091,-379.138300418854,-379.13859140873,-379.138302445412,-379.138409256935,-379.138514995575
-471.936111807823,-463.192618966103,-454.477735042572,-445.777507662773,-437.085786342621,-428.399428248405,-419.716701984406,-411.036574959755,-402.358169555664,-393.68123626709,-385.005400061607,-377.158056855202,-370.949790239334,-365.900911688805,-361.594684839249,-357.589977025986,-353.587088823318,-349.584315299988,-345.58169901371,-341.758909344673,-339.262913227081,-338.137965917587,-338.137989521027,-338.137975096703,-338.138045430183,-338.138071894646,-338.138056635857,-338.138154864311,-338.138022542,-338.137971520424,-338.13799405098,-338.138022303581,-338.138036131859,-338.138072490692,-338.138063669205,-338.137987375259,-338.138045310974
-434.815016150475,-426.034170508385,-417.297637939453,-408.583287715912,-399.881625294685,-391.187904238701,-382.499485135078,-373.814787149429,-365.132879853249,-356.452810764313,-347.774467468262,-339.748977184296,-333.367389440536,-328.189197778702,-323.795634269714,-319.779198169708,-315.77564561367,-311.772332549095,-307.769165635109,-303.891884088516,-302.190826177597,-301.907520771027,-301.907777547836,-301.907630681992,-301.907583594322,-301.90760576725,-301.907595038414,-301.907612919807,-301.907648801804,-301.90752017498,-301.907538056374,-301.907681584358,-301.907702803612,-301.907778024673,-301.907655954361,-301.907609581947,-301.907619595528
-400.848591923714,-392.018104910851,-383.253570914268,-374.521293520927,-365.807128071785,-357.104171156883,-348.408756136894,-339.718425989151,-331.031943798065,-322.348205685616,-313.666731238365,-305.515695810318,-298.995537400246,-293.712689638138,-289.247629165649,-285.214269995689,-281.209934592247,-277.205911517143,-273.202133655548,-269.573168754578,-269.009796857834,-269.009118676186,-269.009097933769,-269.009107708931,-269.009209871292,-269.00913143158,-269.009090662003,-269.009090304375,-269.009091734886,-269.009098172188,-269.009202718735,-269.00911283493,-269.009109973907,-269.00913476944,-269.009204506874,-269.009090185165,-269.00909101963
-369.466428399086,-360.570995211601,-351.770878195763,-343.016151309013,-334.286592245102,-325.572383999825,-316.868349909782,-308.17134308815,-299.479373335838,-290.791196703911,-282.105884075165,-273.865109682083,-267.235945105553,-261.869380831718,-257.346866965294,-253.29566693306,-249.290394663811,-245.285512804985,-241.280964136124,-238.717427015305,-238.657905817032,-238.657853364944,-238.657822966576,-238.657836556435,-238.657854557037,-238.657853484154,-238.657934069633,-238.658009171486,-238.657846450806,-238.657878637314,-238.658058404922,-238.657960653305,-238.657838344574,-238.657867074013,-238.658043026924,-238.657830715179,-238.657830834389
-340.2563611269,-331.276825666428,-322.432111024857,-313.649839401245,-304.901470661163,-296.173730254173,-287.459441423416,-278.754400253296,-270.055956363678,-261.362473845482,-252.672730445862,-244.367358803749,-237.653550863266,-232.221969485283,-227.654628753662,-223.586990952492,-219.580625891685,-215.574811339378,-211.752985835075,-210.397866845131,-210.397877335548,-210.398091197014,-210.397864699364,-210.397877216339,-210.397953033447,-210.398086309433,-210.397898077965,-210.397946000099,-210.397990345955,-210.397928118706,-210.397855877876,-210.397892594337,-210.398005008698,-210.397907018661,-210.397896051407,-210.39787197113,-210.398208856583
