SNo,d,s,t,r,w_i,Discrete_LB,Discrete_LB_gap,DiscreteLB_Iters,DiscreteLB_MPtime,DiscreteLB_SPtime,DiscreteLB_rtime,NULL1,SDP_xsol_1,SDP_xsol_2,SDP,SDP_gap,SDP_Iters,SDP_MPtime,SDP_SPtime,SDP_rtime,Gap_SDP,NULL2,PROJ_xsol_1,PROJ_xsol_2,PROJ,PROJ_gap,PROJ_Iters,PROJ_MPtime,PROJ_SPtime,PROJ_rtime,Gap_PROJ,NULL3,IA_COP_xsol_1,IA_COP_xsol_2,IA_COP,IA_COP_gap,IA_COP_Iters,IA_COP_MPtime,IA_COP_SPtime,IA_COP_rtime,Gap_IA_COP
1,,,,,,-2147.54202127457,0,5,0.3862134,2.1529544,2.5391678,,17,,-625.672954559326,1.29711208727748e-06,5,0.0411653,5.4073509,5.4485162,70.8656245902937,,17,,-625.673209955848,7.63153529403124e-13,1,0.4810087,0.0167935,0.4978022,70.8656126977897,,17,,-625.656101703644,4.16090749335281e-07,4,0.0497163,2.288833,2.3385493,70.8664093412097
2,,,,,,-1248.06623482704,-9.55151948063889e-09,4,0.2436444,1.9300051,2.1736495,,18,,-859.192238807678,-1.88785368124465e-08,5,0.0349338,5.7719411,5.8068749,31.1581216739874,,18,,-859.27404237027,1.21721226927063e-12,1,0.3719575,0.0222266,0.3941841,31.1515672492054,,18,,-845.754301071167,-2.48228150878339e-08,5,0.0501284,2.9326986,2.982827,32.234822361942
3,,,,,,-1045.43807399273,8.55210551320592e-09,4,0.0711727,1.4059486,1.4771213,,12,,-1045.43632698059,-4.94377055343353e-05,5,0.0358066,5.1055193,5.1413259,0.000167108141728044,,12,,-1045.43823699477,-1.08745628099869e-13,1,0.3524379,0.0165454,0.3689833,-1.55917450152486e-05,,12,,-1045.43204975128,-1.23264333952131e-08,4,0.0484861,2.162646,2.2111321,0.000576240869479815
4,,,,,,-1982.02920866013,-0.000707315069013707,5,0.1066339,1.5268366,1.6334705,,19,,-219.555769920349,-7.59460934228397e-08,5,0.0387094,5.1283868,5.1670962,88.9226773772536,,19,,-220.813083156079,2.32152993733537e-07,5,2.3579757,0.1331755,2.4911512,88.8592417209961,,19,,-219.217822551727,-3.22997875779101e-08,4,0.0626773,2.2060432,2.2687205,88.9397279518438
5,,,,,,-1508.79375779629,1.97524162820132e-09,5,0.065309,1.1335537,1.1988627,,2,17,-1031.8360748291,-7.4299540655181e-08,5,0.043199,5.0701392,5.1133382,31.6118542048994,,2,17,-1031.83584018132,-5.66893971566705e-10,2,1.410419,0.0454259,1.4558449,31.6118697569109,,2,17,-1031.83583641052,1.7253444310332e-08,5,0.0484051,2.6630552,2.7114603,31.6118700068325
6,,,,,,-1568.72944808006,9.49887261444916e-10,5,0.0544379,1.410236,1.4646739,,14,,-1568.72950220108,1.14673489148618e-08,5,0.0396588,4.139921,4.1795798,-3.44999053356794e-06,,14,,-1568.72974522133,8.69647596608119e-14,1,0.4629643,0.0220947,0.485059,-1.89415238925646e-05,,14,,-1568.72974443436,1.12113518798301e-08,4,0.0517251,2.0053327,2.0570578,-1.88913578556165e-05
7,,,,,,-2535.34961223602,-5.87735952546037e-10,4,0.0413851,0.8450639,0.886449,,5,15,-2142.78269433975,3.21656341159151e-08,5,0.0400871,4.8998005,4.9398876,15.483739047336,,5,15,-2142.78353600485,3.82000896423623e-13,1,0.6368367,0.0196649,0.6565016,15.4837058501352,,5,15,-2142.78353595734,-1.62851226603407e-09,5,0.0475751,3.0546568,3.1022319,15.4837058520094
8,,,,,,-2151.05629277229,8.31284308676625e-09,4,0.0437394,1.2152555,1.2589949,,17,,-1740.65338516235,4.49518834995575e-09,5,0.0420372,4.9668985,5.0089357,19.0791337720414,,17,,-1741.56202803444,1.31236220632055e-10,1,0.5763907,0.0196969,0.5960876,19.0368920661809,,17,,-1739.46418333054,-1.24864246449662e-08,4,0.0514871,2.7383891,2.7898762,19.1344183239061
9,,,,,,-1171.75587975979,2.03471203532974e-08,5,0.0292857,0.9862563,1.015542,,2,,-528.597954273224,7.36132650648513e-09,5,0.0295175,3.2802728,3.3097903,54.8883890062846,,2,,-528.683774926321,7.31127503028371e-13,1,0.3784497,0.0167016,0.3951513,54.8810648993968,,2,,-528.665177345276,4.46153567427641e-08,4,0.0347072,1.2305778,1.265285,54.8826520543125
10,20,5,3,2,1000,-1015.53426146507,5.86928940136409e-09,5,0.0303373,0.6916035,0.7219408,,6,,-1015.53895378113,-1.52276978205588e-08,5,0.0291593,2.6658375,2.6949968,-0.000462053938832987,,6,,-1015.53910146031,4.70178565989415e-13,1,0.3093173,0.0155025,0.3248198,-0.000476595957509055,,6,,-1015.53780555725,1.36368526350351e-07,5,0.0280106,1.7450764,1.773087,-0.000348987947805109
