SNo,d,s,t,r,w_i,Discrete_LB,Discrete_LB_gap,DiscreteLB_Iters,DiscreteLB_MPtime,DiscreteLB_SPtime,DiscreteLB_rtime,NULL1,SDP_xsol_1,SDP_xsol_2,SDP,SDP_gap,SDP_Iters,SDP_MPtime,SDP_SPtime,SDP_rtime,Gap_SDP,NULL2,PROJ_xsol_1,PROJ_xsol_2,PROJ,PROJ_gap,PROJ_Iters,PROJ_MPtime,PROJ_SPtime,PROJ_rtime,Gap_PROJ,NULL3,IA_COP_xsol_1,IA_COP_xsol_2,IA_COP,IA_COP_gap,IA_COP_Iters,IA_COP_MPtime,IA_COP_SPtime,IA_COP_rtime,Gap_IA_COP
1,,,,,,-1862.42175376415,6.40076767304971e-09,5,0.2033428,0.7799535,0.9832963,,1,13,-1232.93754410744,2.37577877535805e-08,5,0.041553,3.0293402,3.0708932,33.7992298674809,,1,13,-1232.93758260606,6.34391760425903e-12,1,0.3160477,0.0062418,0.3222895,33.7992278003537,,1,13,-1232.93758249283,-9.02606695498171e-09,5,0.0517155,2.0707238,2.1224393,33.7992278064337
2,,,,,,-973.386240422726,1.68394380694286e-08,4,0.1266516,0.4878541,0.6145057,,3,,-757.653741121292,1.95988448165388e-08,5,0.0339,3.3447083,3.3786083,22.1630931630741,,3,,-757.65375304436,3.48118731616323e-12,1,0.1762479,0.0090414,0.1852893,22.163091938168,,3,,-757.653746128082,7.77775280143082e-09,4,0.0565468,1.9382394,1.9947862,22.1630926487059
3,,,,,,-978.923564434052,2.5687102066192e-09,5,0.2687281,0.5588504,0.8275785,,12,,-748.409088611603,2.366249469047e-09,5,0.0432128,3.0124602,3.055673,23.5477502225331,,12,,-748.409091776913,8.81047098479027e-13,1,0.2669211,0.0078484,0.2747695,23.5477498991872,,12,,-748.4090321064,-7.99152540163874e-06,4,0.050154,1.621008,1.671162,23.5477559947104
4,,,,,,-72.4815140962601,1.02792838833761e-08,5,0.2168669,0.6739403,0.8908072,,,,-1.8007995095104e-10,0,5,0.0442502,2.6179485,2.6621987,99.9999999997516,,,,0,0,1,0.2386643,0.0056011,0.2442654,100,,,,-4.87936451206772e-13,0,5,0.0480158,1.8301665,1.8781823,99.9999999999993
5,,,,,,-1306.44935005903,-5.70292342109334e-10,5,0.0455797,0.581413,0.6269927,,2,,-283.933671236038,8.87541061509923e-09,5,0.0480798,2.8130418,2.8611216,78.2667677684398,,2,,-283.933650865844,-8.84384377029305e-08,10,4.8213692,0.1232465,4.9446157,78.2667693276426,,2,,-283.933652162552,3.65016821558362e-08,4,0.051266,1.6315741,1.6828401,78.2667692283882
6,,,,,,-1026.996504426,-1.45094565849336e-09,5,0.1334428,0.7577717,0.8912145,,11,,-761.492704629898,-2.25664297327162e-06,5,0.0487191,3.5324344,3.5811535,25.8524540883902,,11,,-761.492721870881,6.02016002598612e-10,1,0.1782274,0.0079582,0.1861856,25.852452409613,,11,,-761.479155540466,-0.00178173773534607,4,0.0673927,2.1758425,2.2432352,25.8537733810434
7,,,,,,0,0,5,0.0514678,0.6017426,0.6532104,,,,-2.34194885706529e-11,0,5,0.0463724,3.0284013,3.0747737,0,,,,0,0,1,0.2229868,0.0055595,0.2285463,0,,,,-5.94749718258647e-09,0,5,0.1208161,2.2944899,2.415306,0
8,,,,,,-2.98023223876953e-08,0,5,0.1189922,0.5158366,0.6348288,,,,-6.54836185276508e-11,0,5,0.0522136,2.9586845,3.0108981,0,,,,0,0,1,0.2119493,0.0047603,0.2167096,0,,,,-2.38418579101562e-07,0,5,0.0715221,2.2413163,2.3128384,0
9,,,,,,-1085.74384832382,2.74487600677677e-09,5,0.0327258,0.4498408,0.4825666,,1,,-837.144912958145,1.24026215231375e-09,5,0.0290874,2.5566394,2.5857268,22.8966469162561,,1,,-837.147543233596,4.43585709275942e-10,1,0.1994465,0.0079132,0.2073597,22.8964046606399,,1,,-837.14754319191,-4.9621194431737e-09,4,0.0342692,1.4372641,1.4715333,22.8964046644793
10,15,5,3,2,1000,-3.06954461848363e-11,0,5,0.0287087,0.3252099,0.3539186,,,,-7.43511918699369e-11,0,5,0.0388239,2.2311098,2.2699337,0,,,,0,0,1,0.2672615,0.0046838,0.2719453,0,,,,-5.1459872727833e-12,0,5,0.0435967,1.3712869,1.4148836,0
