SNo,d,s,t,r,w_i,Discrete_LB,Discrete_LB_gap,DiscreteLB_Iters,DiscreteLB_MPtime,DiscreteLB_SPtime,DiscreteLB_rtime,NULL1,SDP_xsol_1,SDP_xsol_2,SDP,SDP_gap,SDP_Iters,SDP_MPtime,SDP_SPtime,SDP_rtime,Gap_SDP,NULL2,PROJ_xsol_1,PROJ_xsol_2,PROJ,PROJ_gap,PROJ_Iters,PROJ_MPtime,PROJ_SPtime,PROJ_rtime,Gap_PROJ,NULL3,IA_COP_xsol_1,IA_COP_xsol_2,IA_COP,IA_COP_gap,IA_COP_Iters,IA_COP_MPtime,IA_COP_SPtime,IA_COP_rtime,Gap_IA_COP
1,,,,,,-2397.54202127457,0,5,0.1720901,1.9815878,2.1536779,,1,17,-982.522350311279,-3.07275399046619e-08,5,0.0369917,5.7060996,5.7430913,59.0195983389289,,1,17,-1091.88180009097,-2.98912136073274e-09,2,1.12375,0.0504607,1.1742107,54.4582830915091,,1,17,-1091.88180971146,-4.14177243373594e-08,5,0.0522223,3.2859748,3.3381971,54.4582826902447
2,,,,,,-1498.06623482704,-7.95754465185877e-09,4,0.0499566,2.620007,2.6699636,,18,,-1109.19223880768,-1.46235176751102e-08,5,0.0365922,5.9901096,6.0267018,25.9583980319976,,18,,-1109.27404237027,1.10686611287674e-12,1,0.3767029,0.0212317,0.3979346,25.9529374214658,,18,,-1095.75430107117,-1.91594069990935e-08,5,0.0365205,2.9176282,2.9541487,26.8554169637448
3,,,,,,-1295.43807399273,6.90167820122197e-09,4,0.0846822,1.2891975,1.3738797,,12,,-1295.43632698059,-3.98969615192348e-05,5,0.0423957,5.1476179,5.1900136,0.000134858792051877,,12,,-1295.43823699477,-8.77593654988549e-14,1,0.373245,0.0192941,0.3925391,-1.2582773508183e-05,,12,,-1295.43204975128,-9.94760669458071e-09,4,0.0379879,2.1367871,2.174775,0.000465035077198336
4,,,,,,-2232.02920866013,-0.000628091747666772,5,0.327252,1.6539602,1.9812122,,19,,-469.555769920349,-3.5511017182736e-08,5,0.0333118,5.2587874,5.2920992,78.962830410171,,19,,-470.813083159852,6.29645311850281e-08,5,2.2731067,0.1322254,2.4053321,78.9064999090008,,19,,-469.217822551727,-1.50904095313477e-08,4,0.0561626,2.0339804,2.090143,78.9779712231725
5,,,,,,-1758.79375779629,1.69447510577003e-09,5,0.0966397,1.491124,1.5877637,,2,17,-1531.8360748291,-5.00477483530999e-08,5,0.0486688,5.1391056,5.1877744,12.9041669588114,,2,17,-1531.83584017967,-3.85211095753618e-10,2,1.1961693,0.0556641,1.2518334,12.9041803003091,,2,17,-1531.83583641052,1.16218211623969e-08,5,0.0536636,2.5277049,2.5813685,12.9041805146122
6,,,,,,-1818.72944808006,8.19317090267496e-10,5,0.0548196,1.2036936,1.2585132,,14,,-1818.72950220108,9.89106325762366e-09,5,0.0374832,4.2226369,4.2601201,-2.97575967185154e-06,,14,,-1818.72974522133,7.50107076790221e-14,1,0.3404841,0.0225095,0.3629936,-1.6337848575084e-05,,14,,-1818.72974443436,9.67025542031774e-09,4,0.0519785,1.9842693,2.0362478,-1.629457829124e-05
7,,,,,,-2785.34961223602,-5.34983512604197e-10,4,0.0482445,1.0162323,1.0644768,,5,15,-2642.78269433975,2.60800724492661e-08,5,0.0568643,5.1741148,5.2309791,5.11845684541629,,5,15,-2642.78353600485,3.09728443682166e-13,1,0.6743509,0.0200001,0.694351,5.11842662784152,,5,15,-2642.78353595734,-1.32040676971234e-09,5,0.0914363,2.94201,3.0334463,5.1184266295475
8,,,,,,-2401.05629277229,7.44730287517378e-09,4,0.0509872,1.3007675,1.3517547,,9,17,-2158.7767124176,-5.13805169414501e-08,5,0.0406093,5.7503285,5.7909378,10.0905414456131,,9,17,-2159.41737819463,7.68540845238382e-10,1,0.4752273,0.0213686,0.4965959,10.063858781864,,9,17,-2159.4173784256,1.61244481190601e-08,5,0.0490609,3.5315365,3.5805974,10.0638587722446
9,,,,,,-1421.75587975979,1.67693049485995e-08,5,0.027863,0.9581898,0.9860528,,2,,-778.597954273224,4.99767834054675e-09,5,0.0313375,3.7469041,3.7782416,45.2368746732547,,2,,-778.683774792333,4.37996172779901e-13,1,0.3869356,0.0153042,0.4022398,45.2308384387414,,2,,-778.665177345276,3.02910495691492e-08,4,0.034295,1.2163491,1.2506441,45.2321465006472
10,20,5,3,2,750,-1265.53426146507,4.70984046740766e-09,5,0.0307074,0.7669663,0.7976737,,6,,-1265.53895378113,-1.22195529951739e-08,5,0.0377289,4.0503077,4.0880366,-0.0003707774809562,,6,,-1265.53910146031,3.77297483641411e-13,1,0.3260753,0.0147382,0.3408135,-0.000382446796158553,,6,,-1265.53780555725,1.09429677555884e-07,5,0.0270144,1.7087864,1.7358008,-0.000280047114192059
