SNo,d,s,t,r,w_i,Discrete_LB,Discrete_LB_gap,DiscreteLB_Iters,DiscreteLB_MPtime,DiscreteLB_SPtime,DiscreteLB_rtime,NULL1,SDP_xsol_1,SDP_xsol_2,SDP,SDP_gap,SDP_Iters,SDP_MPtime,SDP_SPtime,SDP_rtime,Gap_SDP,NULL2,PROJ_xsol_1,PROJ_xsol_2,PROJ,PROJ_gap,PROJ_Iters,PROJ_MPtime,PROJ_SPtime,PROJ_rtime,Gap_PROJ,NULL3,IA_COP_xsol_1,IA_COP_xsol_2,IA_COP,IA_COP_gap,IA_COP_Iters,IA_COP_MPtime,IA_COP_SPtime,IA_COP_rtime,Gap_IA_COP
1,,,,,,-2434.8775895834,5.50789293549558e-09,9,0.5185765,1.1219063,1.6404828,,14,,-1715.23456215858,1.90604815768591e-08,9,0.1204767,5.7415923,5.862069,29.5556142330729,,14,,-1715.23458420495,1.59073524428934e-13,1,0.3947976,0.0088645,0.4036621,29.5556133276326,,14,,-1715.234582901,-1.70364033077332e-08,9,0.1314284,3.9362891,4.0677175,29.5556133811854
2,,,,,,-1124.97035896778,-2.6491651224518e-09,9,0.7135347,0.9906528,1.7041875,,3,14,-1124.99852609634,-1.44334168729766e-08,9,0.1014577,5.6208402,5.7222979,-0.00250381073051312,,3,14,-1124.99855811559,4.76980054929895e-12,1,0.2609011,0.0081219,0.269023,-0.00250665696092353,,3,14,-1124.99855804443,-4.57718953588161e-09,8,0.1175177,3.4462043,3.563722,-0.00250665063552439
3,,,,,,-2637.39497709274,-6.70932077727691e-09,9,0.5609444,1.1985925,1.7595369,,4,7,-2269.38240337372,6.93668419312422e-09,9,0.1096972,5.4873285,5.5970257,13.9536389852647,,4,7,-2269.38249806484,3.92752129047222e-12,1,0.4585529,0.0098399,0.4683928,13.953635394937,,4,7,-2269.38249826431,9.13709774424546e-09,9,0.1022253,4.1032982,4.2055235,13.9536353873737
4,,,,,,-2125.8478730917,1.51361700713647e-08,9,0.6349964,1.0990041,1.7340005,,14,,-1689.44354963303,-3.85285210537451e-06,9,0.1830677,5.7030669,5.8861346,20.5284831987527,,14,,-1689.44361544444,-2.69169889263711e-14,1,0.5237341,0.0083664,0.5321005,20.5284801029801,,14,,-1689.44358253479,-2.38094230186191e-09,9,0.123438,4.009601,4.133039,20.528481651052
5,,,,,,-2089.88422214985,-2.94118158667137e-09,9,0.1305481,0.9039481,1.0344962,,14,,-1797.81908869743,-1.01851903755632e-08,9,0.1267245,5.926339,6.0530635,13.9751824697719,,14,,-1797.82166326046,4.55298347062496e-12,1,0.3667067,0.0090026,0.3757093,13.9750592781138,,14,,-1797.82166194916,5.24663050620148e-09,9,0.0996738,4.079289,4.1789628,13.975059340859
6,,,,,,-2193.19825136662,4.92583917518985e-09,9,0.239922,0.9720507,1.2119727,,15,,-1828.96708297729,3.17538211687613e-09,9,0.2303954,6.2485156,6.478911,16.6073070759728,,15,,-1828.96728069547,5.12190432663128e-12,1,0.2489053,0.0101845,0.2590898,16.6072980609113,,15,,-1828.9672806263,-1.5273717611498e-10,9,0.115927,4.6955465,4.8114735,16.6072980640651
7,,,,,,-1652.5083360672,4.07187392325699e-09,9,0.1465716,0.6979652,0.8445368,,12,,-1652.51945877075,-7.96339588061335e-07,9,0.1909859,5.5849067,5.7758926,-0.000673080026858865,,12,,-1652.51947210254,4.40294818730701e-13,1,0.3140539,0.0082742,0.3223281,-0.000673886787739018,,12,,-1652.51947212219,4.92524791596774e-10,9,0.1093985,4.0793076,4.1887061,-0.000673887976818226
8,,,,,,-2496.03387355804,4.4774516138496e-09,9,0.1368166,0.8990689,1.0358855,,9,,-1835.40516018867,-1.05372157353645e-05,9,0.1171531,5.5084203,5.6255734,26.4671373400737,,9,,-1835.41105503737,3.93943517952036e-12,1,0.2968158,0.0098716,0.3066874,26.4669011714562,,9,,-1835.41105341911,5.55569376618496e-09,9,0.1234831,4.0340464,4.1575295,26.4669012362892
9,,,,,,-3118.0632737875,7.64636757393176e-09,8,0.0687725,0.5071222,0.5758947,,6,8,-2437.44486570358,4.72821076905022e-09,9,0.0870167,3.416218,3.5032347,21.8282423517715,,6,8,-2437.44486521872,1.28451541839178e-09,1,0.328816,0.0091064,0.3379224,21.8282423673217,,6,8,-2437.44486546516,-6.8111220165197e-09,9,0.0788172,2.6669446,2.7457618,21.8282423594179
10,15,5,2,3,1000,-554.691666483879,6.71596586636331e-09,9,0.0683397,0.6458519,0.7141916,,2,13,-515.72068977356,6.25401100820574e-08,9,0.0625265,3.6118203,3.6743468,7.02570077487402,,2,13,-515.720801239262,3.92625917827339e-09,1,0.1926045,0.0057374,0.1983419,7.02568067979972,,2,13,-515.720800876617,-2.85352373245904e-08,9,0.0649664,2.9001338,2.9651002,7.02568074517742
