-1587.723915,-1587.723915,-1587.723915
-1550.467361,-1550.467361,-1550.467361
-1547.880911,-1547.880911,-1547.880911
-1556.322704,-1556.322704,-1556.322704
-1577.450464,-1577.450464,-1577.450464
-1568.258834,-1568.258834,-1568.258834
-1581.025215,-1581.025215,-1581.025215
-1556.477957,-1556.477957,-1556.477957
-1582.717861,-1582.717861,-1582.717861
-1564.413827,-1564.413827,-1564.413827
-1587.723915,-1587.723915,-1587.723915
-1550.467361,-1550.467361,-1550.467361
-1547.880911,-1547.880911,-1547.880911
-1556.322704,-1556.322704,-1556.322704
-1577.450464,-1577.450464,-1577.450464
-1568.258834,-1568.258834,-1568.258834
-1581.025215,-1581.025215,-1581.025215
-1556.477957,-1556.477957,-1556.477957
-1582.717861,-1582.717861,-1582.717861
-1564.413827,-1564.413827,-1564.413827
-1587.723915,-1587.723915,-1587.723915
-1550.467361,-1550.467361,-1550.467361
-1547.880911,-1547.880911,-1547.880911
-1556.322704,-1556.322704,-1556.322704
-1577.450464,-1577.450464,-1577.450464
-1568.258834,-1568.258834,-1568.258834
-1581.025215,-1581.025215,-1581.025215
-1556.477957,-1556.477957,-1556.477957
-1582.717861,-1582.717861,-1582.717861
-1564.413827,-1564.413827,-1564.413827
-1587.723915,-1587.723915,-1587.723915
-1550.467361,-1550.467361,-1550.467361
-1547.880911,-1547.880911,-1547.880911
-1556.322704,-1556.322704,-1556.322704
-1577.450464,-1577.450464,-1577.450464
-1568.258834,-1568.258834,-1568.258834
-1581.025215,-1581.025215,-1581.025215
-1556.477957,-1556.477957,-1556.477957
-1582.717861,-1582.717861,-1582.717861
-1564.413827,-1564.413827,-1564.413827
-716.6663606,-1587.723915,-1587.723915
-688.5218051,-1550.467361,-1550.467361
-677.4709725,-1547.880911,-1547.880911
-701.8069838,-1556.322704,-1556.322704
-702.0852472,-1577.450464,-1577.450464
-730.5749363,-1568.258834,-1568.258834
-711.2375106,-1581.025215,-1581.025215
-692.5015242,-1556.477957,-1556.477957
-718.1123313,-1582.717861,-1582.717861
-694.5452182,-1564.413827,-1564.413827
-1587.723915,-1587.723915,-1587.723915
-1550.467361,-1550.467361,-1550.467361
-1547.880911,-1547.880911,-1547.880911
-1556.322704,-1556.322704,-1556.322704
-1577.450464,-1577.450464,-1577.450464
