SNo,d,s,t,r,w_i,Discrete_LB,Discrete_LB_gap,DiscreteLB_Iters,DiscreteLB_MPtime,DiscreteLB_SPtime,DiscreteLB_rtime,NULL1,SDP_xsol_1,SDP_xsol_2,SDP,SDP_gap,SDP_Iters,SDP_MPtime,SDP_SPtime,SDP_rtime,Gap_SDP,NULL2,PROJ_xsol_1,PROJ_xsol_2,PROJ,PROJ_gap,PROJ_Iters,PROJ_MPtime,PROJ_SPtime,PROJ_rtime,Gap_PROJ,NULL3,IA_COP_xsol_1,IA_COP_xsol_2,IA_COP,IA_COP_gap,IA_COP_Iters,IA_COP_MPtime,IA_COP_SPtime,IA_COP_rtime,Gap_IA_COP
1,,,,,,-6438.33685195446,2.08299835545134e-09,9,0.4580334,1.3370246,1.795058,,13,14,-5553.19482636452,3.5179652083037e-10,9,0.4081815,6.7857865,7.193968,13.7479918485664,,13,14,-5553.20142369625,1.08093774630381e-12,2,0.976892,0.023732,1.000624,13.747889379064,,13,14,-4679.08197188377,3.90858170908214e-09,8,0.1889326,4.777006,4.9659386,27.3246790362737
2,,,,,,-4672.64027178288,6.61722445529414e-09,9,0.3158771,1.3047128,1.6205899,,3,14,-4608.26921534538,-7.6606404003626e-07,9,0.3757776,7.0472498,7.4230274,1.37761635164205,,3,14,-4608.26932405637,1.48021085219313e-12,2,1.0405743,0.0238071,1.0643814,1.3776140250989,,3,14,-3791.57011222839,-3.9806454030287e-06,8,0.1343378,4.5659986,4.7003364,18.8559381486113
3,,,,,,-8155.52008283138,-2.28390725583781e-10,9,0.1565805,1.260872,1.4174525,,4,7,-7171.09784007072,-3.33307770802589e-07,9,0.4007963,6.7508382,7.1516345,12.0706249603016,,4,7,-7171.09791899364,7.54513908655521e-09,11,7.3112486,0.158586,7.4698346,12.0706239925778,,4,7,-6227.53490066528,-1.26132443520998e-09,9,0.2011873,5.9854367,6.186624,23.6402481090667
4,,,,,,-6920.69198846817,-5.65197066984453e-10,8,0.5730889,1.0574665,1.6305554,,14,15,-5635.75687146187,-5.81288368271345e-09,9,0.3948568,7.1739256,7.5687824,18.5665699202821,,14,15,-5635.75687719829,-4.45406966906135e-12,2,1.2416051,0.0323342,1.2739393,18.5665698373941,,14,15,-4749.02267813683,2.21374434672702e-09,9,0.1266561,6.1030865,6.2297426,31.3793666001891
5,,,,,,-5688.47477245331,-1.57172125639096e-09,9,0.1060984,1.1003343,1.2064327,,2,14,-5226.01869368553,7.4424454450142e-09,9,0.1245656,7.2369278,7.3614934,8.12970255238259,,2,14,-5226.02702691228,9.74577877936773e-13,2,1.04602,0.0254799,1.0714999,8.12955605921726,,2,14,-4544.3043987751,-2.11447622723085e-06,8,0.1050362,4.8714607,4.9764969,20.1138340143285
6,,,,,,-6625.06119084358,-7.87223886332526e-10,9,0.1695366,1.180307,1.3498436,,13,15,-5623.19375967979,-5.6793225479139e-06,9,0.1151425,6.8132029,6.9283454,15.1223875871284,,13,15,-5623.19414253997,-1.16452707958741e-12,2,1.2984953,0.0248542,1.3233495,15.1223818081602,,13,15,-4853.06342053413,7.24173584209441e-09,9,0.1145703,5.9194433,6.0340136,26.7468891118848
7,,,,,,-4835.96782612801,1.54065967037032e-09,9,0.1078854,0.8788988,0.9867842,,12,,-4788.30459785461,2.31735449003851e-09,9,0.0983209,6.0584094,6.1567303,0.985598539673372,,12,,-4788.30466253823,4.21668707451378e-11,2,0.7567521,0.0278319,0.784584,0.985597202120735,,12,,-4147.51802015305,-1.78164554003933e-06,9,0.1037923,4.0585619,4.1623542,14.236029492491
8,,,,,,-7017.67215037346,-2.12337665176545e-10,9,0.1032542,1.0391036,1.1423578,,8,9,-6161.0833132267,-1.55082914045868e-09,9,0.1284295,7.248679,7.3771085,12.2061677831612,,8,9,-6161.08341945174,5.5159420369399e-10,2,0.906104,0.019474,0.925578,12.2061662694821,,8,9,-5201.62378311157,-1.18326789891296e-09,9,0.1134034,5.6677024,5.7811058,25.8782161427311
9,,,,,,-8770.0231128931,2.71856272249791e-09,8,0.0663764,0.6899097,0.7562861,,6,8,-6879.47041320801,-1.7953326794405e-09,9,0.0918844,4.8057154,4.8975998,21.55698651359,,6,8,-6879.47040978007,3.91324354476573e-12,3,2.0108601,0.0236791,2.0345392,21.556986552677,,6,8,-6179.08165407181,-2.16721524954766e-10,9,0.0749324,3.0341012,3.1090336,29.5431542821394
10,15,5,2,3,1500,-3201.0388302803,8.37918299996913e-09,9,0.0714531,0.8255875,0.8970406,,2,5,-3123.90548825264,1.363899021761e-08,9,0.1006975,6.0958978,6.1965953,2.40963468790255,,2,5,-3123.93120635908,2.29998923451974e-12,2,0.5049563,0.0190334,0.5239897,2.40883125789746,,2,5,-2415.57812786102,-5.21322595405726e-09,8,0.0712576,3.7889403,3.8601979,24.5376811736614
