SNo,d,s,t,r,w_i,Discrete_LB,Discrete_LB_gap,DiscreteLB_Iters,DiscreteLB_MPtime,DiscreteLB_SPtime,DiscreteLB_rtime,NULL1,SDP_xsol_1,SDP_xsol_2,SDP,SDP_gap,SDP_Iters,SDP_MPtime,SDP_SPtime,SDP_rtime,Gap_SDP,NULL2,PROJ_xsol_1,PROJ_xsol_2,PROJ,PROJ_gap,PROJ_Iters,PROJ_MPtime,PROJ_SPtime,PROJ_rtime,Gap_PROJ,NULL3,IA_COP_xsol_1,IA_COP_xsol_2,IA_COP,IA_COP_gap,IA_COP_Iters,IA_COP_MPtime,IA_COP_SPtime,IA_COP_rtime,Gap_IA_COP
1,,,,,,-6391.78615152836,4.1963372229705e-09,5,0.1317113,0.7907476,0.9224589,,1,13,-4742.52406334877,3.87971115547596e-09,5,0.042397,3.3634536,3.4058506,25.8028358440188,,1,13,-4742.52406984212,2.09901298404385e-08,10,4.8782419,0.1656966,5.0439385,25.8028357424299,,1,13,-4068.73842024803,3.1378802116012e-09,5,0.0735261,2.3934964,2.4670225,36.3442655340535
2,,,,,,-3908.63904213905,-7.62473128533905e-10,5,0.1138666,0.7360414,0.849908,,3,14,-3001.24323821068,-9.38379428186914e-09,5,0.0328484,5.5647022,5.5975506,23.2151343254196,,3,,-3101.45185986391,1.58060697507366e-11,2,0.5803131,0.0260762,0.6063893,20.6513616011316,,3,,-2689.12080860138,3.90409019832612e-09,4,0.2747312,3.3672368,3.641968,31.2005846636142
3,,,,,,-3737.17041301727,-2.04348324209309e-09,5,0.1894459,0.6240622,0.8135081,,12,,-2851.72871732712,-4.86120364000712e-06,5,0.0404199,3.7508227,3.7912426,23.6928370353676,,12,,-2851.72935418684,3.45068631093516e-08,26,10.5028587,0.4079358,10.9107945,23.6928199941399,,12,,-2461.458122015,4.33104570263394e-09,4,0.0509162,2.0358834,2.0867996,34.135780550941
4,,,,,,-1023.21760964394,-1.45630421656182e-09,5,0.1435902,1.0919826,1.2355728,,,,-3.20596882374957e-11,0,5,0.0459868,2.871264,2.9172508,99.9999999999969,,,,0,0,1,0.2892104,0.0058687,0.2950791,100,,,,-9.70682601881808e-14,0,5,0.1507718,1.7895732,1.940345,100
5,,,,,,-3656.22549211979,-4.07555858520322e-10,5,0.0465682,0.8434559,0.8900241,,2,,-1235.61450147629,9.29652255591671e-09,5,0.0382017,2.9414068,2.9796085,66.2051888172819,,2,,-1235.61446489166,7.80980052358255e-08,12,4.8976575,0.1640032,5.0616607,66.2051898178938,,2,,-1005.48514437675,-1.05785158505026e-09,4,0.0459166,1.599685,1.6456016,72.4993672697742
6,,,,,,-3348.47984886169,-1.11253179550366e-09,5,0.1098911,0.6146997,0.7245908,,11,,-2477.57552075386,-1.01041689573534e-08,5,0.0494674,4.4369306,4.486398,26.0089463702132,,11,,-2477.578712526,1.88336143924532e-08,12,3.5625277,0.1515559,3.7140836,26.0088510501789,,11,,-2133.99460792542,-1.37033154341441e-08,4,0.0451096,2.4542038,2.4993134,36.2697491325546
7,,,,,,-48.0055241584778,0,4,0.0435334,0.4646858,0.5082192,,,,-7.73070496506989e-12,0,5,0.0379182,2.8227857,2.8607039,99.9999999999839,,,,0,0,1,0.2983008,0.0056483,0.3039491,100,,,,-1.67361511504235e-11,0,5,0.0464714,1.7128383,1.7593097,99.9999999999651
8,,,,,,-7.27595761418343e-12,0,5,0.2227924,0.5772795,0.8000719,,,,-7.15255737304688e-07,0,5,0.1496584,3.5937694,3.7434278,0,,,,0,0,1,0.2655675,0.006092,0.2716595,0,,,,-1.55699609441869e-09,0,5,0.0596218,2.3025378,2.3621596,0
9,,,,,,-3905.42052483559,-2.28930448320543e-09,5,0.0419741,0.5463859,0.58836,,1,,-3089.91552352905,-1.70559937925884e-09,5,0.0418645,4.4668453,4.5087098,20.88136209969,,1,,-3089.91582233172,3.91476021649412e-12,2,0.5429103,0.0221528,0.5650631,20.881354448717,,1,,-2708.94169950485,-2.5884393538408e-09,4,0.0606282,1.9930624,2.0536906,30.6363634267299
10,15,5,3,2,1500,-5.54791768081486e-11,0,5,0.0265715,0.2867343,0.3133058,,,,-3.18323145620525e-12,0,5,0.0283855,2.0986867,2.1270722,0,,,,0,0,1,0.1305365,0.0043321,0.1348686,0,,,,-4.7534978333291e-14,0,5,0.0273351,0.7700896,0.7974247,0
