SNo,d,s,t,r,w_i,Discrete_LB,Discrete_LB_gap,DiscreteLB_Iters,DiscreteLB_MPtime,DiscreteLB_SPtime,DiscreteLB_rtime,NULL1,SDP_xsol_1,SDP_xsol_2,SDP,SDP_gap,SDP_Iters,SDP_MPtime,SDP_SPtime,SDP_rtime,Gap_SDP,NULL2,PROJ_xsol_1,PROJ_xsol_2,PROJ,PROJ_gap,PROJ_Iters,PROJ_MPtime,PROJ_SPtime,PROJ_rtime,Gap_PROJ,NULL3,IA_COP_xsol_1,IA_COP_xsol_2,IA_COP,IA_COP_gap,IA_COP_Iters,IA_COP_MPtime,IA_COP_SPtime,IA_COP_rtime,Gap_IA_COP
1,,,,,,-5433.65596389771,0,5,0.0543143,2.5256973,2.5800116,,17,,-1733.83540964127,2.61273638844045e-07,5,0.1695267,11.4544334,11.6239601,68.0908136039305,,1,17,-2868.46277984261,-2.19283492247604e-10,4,2.7033845,0.1144106,2.8177951,47.2093412078121,,1,17,-2425.95190382004,-1.9224684808349e-08,5,0.0559212,17.9667424,18.0226636,55.353229576209
2,,,,,,-3885.21383023262,0,4,0.0994379,2.0285058,2.1279437,,18,,-2775.51118469238,-4.2939052701857e-08,5,0.1476316,9.3552929,9.5029245,28.56220259758,,18,,-2825.06075363203,2.23176185791884e-08,25,21.7624162,0.8973972,22.6598134,27.2868656121591,,18,,-2438.22942304611,-7.03848344396309e-09,5,0.0942577,13.4883119,13.5825696,37.2433660131358
3,,,,,,-3169.80172717571,0,4,0.165699,1.4910573,1.6567563,,12,,-3141.19008207321,-8.22925634501214e-10,5,0.1067542,15.7149233,15.8216775,0.90263201187646,,12,,-3142.5092129576,1.6473599571787e-10,2,0.890517,0.054908,0.945425,0.861016447310401,,12,,-2653.17744636536,1.35715780289101e-09,5,0.0830337,19.0335261,19.1165598,16.2983153293524
4,,,,,,-5826.33180844784,0,5,0.1003711,1.7092509,1.809622,,19,,-1100.07642555237,-7.47949549402251e-09,5,0.3259933,9.1313344,9.4573277,81.1188847164983,,19,,-1127.37603316393,8.28385045778738e-08,27,23.2848261,0.9522558,24.2370819,80.6503290538774,,19,,-994.694430828094,-1.35881847667181e-08,4,0.0667961,9.8876377,9.9544338,82.9276041336018
5,,,,,,-4685.19901132584,3.81657073464571e-09,5,0.0302459,1.1923803,1.2226262,,2,17,-4133.54019975662,7.29485326967315e-09,5,0.0557937,7.8453423,7.901136,11.7745011521528,,2,17,-4136.41292904308,1.40880429678736e-08,29,32.1070696,1.0119036,33.1189732,11.7131861625544,,2,17,-3529.6194601059,9.92102869811378e-09,5,0.0462451,9.3571686,9.4034137,24.6644709952871
6,,,,,,-4481.78854346275,-6.64964937517316e-10,5,0.0548607,1.6349392,1.6897999,,14,,-4438.91747379303,-9.12281738384671e-08,5,0.0730136,11.5549841,11.6279977,0.956561632794039,,14,,-4451.90374747291,-5.54209269083401e-09,2,1.1010383,0.0699277,1.170966,0.666805131478858,,14,,-3835.8885102272,2.49750805206737e-09,4,0.0655853,8.0357291,8.1013144,14.4116579122787
7,,,,,,-6996.10218012333,-3.83386197890737e-09,5,0.0571625,1.7228396,1.7800021,,5,15,-6854.97884225845,7.34401658805272e-09,5,0.0633238,9.8089277,9.8722515,2.01717090790672,,5,15,-6939.32326624313,2.35915002137892e-13,2,1.5105592,0.0598469,1.5704061,0.811579253966722,,5,15,-5919.41557121277,7.99389564300301e-10,5,0.0641932,12.5952827,12.6594759,15.3898067979845
8,,,,,,-5729.5674302578,0,4,0.0499647,1.4627814,1.5127461,,9,,-4433.50206136703,5.22257114017817e-09,5,0.0512874,10.8875472,10.9388346,22.6206495458322,,9,17,-5656.63381591055,8.00410364506358e-09,2,1.2965548,0.0632269,1.3597817,1.27293404318945,,9,17,-4776.03447628021,5.26120605793729e-09,5,0.0711036,21.1164982,21.1876018,16.6423201329648
9,,,,,,-3634.45509588718,0,5,0.0277245,0.911898,0.9396225,,2,,-1953.44339704514,1.17645046987802e-08,5,0.0749073,7.0102083,7.0851156,46.2520970679845,,2,,-1954.43326194842,4.72775165424659e-08,64,47.7828172,1.3001593,49.0829765,46.2248614885876,,2,,-1667.88976860046,-7.80046856440565e-10,4,0.0291339,4.118074,4.1472079,54.10894550636
10,20,5,3,2,1500,-3451.81370973587,0,5,0.0305093,0.979066,1.0095753,,6,,-3334.17704916,1.57208204242732e-09,5,0.029858,9.0196715,9.0495295,3.40796666529458,,6,,-3424.46970299212,4.99834770691965e-11,2,0.6597796,0.0468827,0.7066623,0.792163455015603,,6,,-2884.00672531128,6.82529401118054e-10,5,0.0314632,9.8714651,9.9029283,16.4495257326051
