SNo,d,s,t,r,w_i,Discrete_LB,Discrete_LB_gap,DiscreteLB_Iters,DiscreteLB_MPtime,DiscreteLB_SPtime,DiscreteLB_rtime,NULL1,SDP_xsol_1,SDP_xsol_2,SDP,SDP_gap,SDP_Iters,SDP_MPtime,SDP_SPtime,SDP_rtime,Gap_SDP,NULL2,PROJ_xsol_1,PROJ_xsol_2,PROJ,PROJ_gap,PROJ_Iters,PROJ_MPtime,PROJ_SPtime,PROJ_rtime,Gap_PROJ,NULL3,IA_COP_xsol_1,IA_COP_xsol_2,IA_COP,IA_COP_gap,IA_COP_Iters,IA_COP_MPtime,IA_COP_SPtime,IA_COP_rtime,Gap_IA_COP
1,,,,,,-2078.87016320229,0,5,0.0715131,2.1981897,2.2697028,,17,,-273.736400127411,-6.1875059943086e-06,5,0.0404267,5.2709673,5.311394,86.8324436526739,,1,17,-347.088090503092,8.28385244739685e-08,18,11.2019058,0.5612267,11.7631325,83.3040034607819,,17,,-273.736416816711,2.1908148234732e-07,4,0.054224,3.2044837,3.2587077,86.8324428498676
2,,,,,,-1181.45869326591,0,5,0.1002061,2.6789797,2.7791858,,18,,-583.647954940796,-3.55532409436869e-08,5,0.041983,5.0079038,5.0498868,50.5993770017119,,18,,-583.775810394031,8.06370258228674e-08,19,10.2780714,0.5460952,10.8241666,50.5885551715486,,18,,-583.775774478912,-1.42587672325583e-08,5,0.0532537,4.4782316,4.5314853,50.5885582114448
3,,,,,,-1010.09311294556,-1.25394251801548e-08,4,0.0564593,1.7860223,1.8424816,,12,,-790.202630519867,-9.96930401657086e-09,5,0.0435876,5.1709298,5.2145174,21.7693279567526,,12,,-790.261683911085,1.86128604455446e-09,2,0.8040133,0.0514877,0.855501,21.7634816253143,,12,,-790.261683940887,-1.69851738407005e-08,5,0.0483451,4.7295509,4.777896,21.7634816223639
4,,,,,,-1896.07516539097,-0.00831536119625279,5,0.2269247,2.0165856,2.2435103,,,,-2.38418579101562e-07,0,5,0.0399006,5.4718503,5.5117509,99.9999999874257,,,,0,0,2,0.8997013,0.0456163,0.9453176,100,,,,-1.88491429205871e-10,0,5,0.0453861,3.4018997,3.4472858,99.9999999999901
5,,,,,,-1450.44433057308,-1.54102720936143e-09,4,0.0371688,1.0806548,1.1178236,,2,17,-653.179885864258,-6.82977478140425e-08,5,0.0412984,4.0823896,4.123688,54.9669110288306,,2,17,-653.179886799321,4.41942820359999e-08,14,7.9350459,0.3414759,8.2765218,54.9669109643633,,2,17,-653.179883003235,-3.36629923195116e-08,5,0.0404116,2.7017546,2.7421662,54.9669112260821
6,,,,,,-1401.84827101231,-4.7833440151046e-09,5,0.0443906,1.9020865,1.9464771,,14,,-1210.69893598557,-4.02090763056152e-07,5,0.0371551,5.7386579,5.775813,13.6355224013443,,14,,-1210.69894391298,8.55242777967488e-09,2,0.951384,0.0630599,1.0144439,13.6355218358468,,14,,-1210.69894742966,2.65107005885518e-07,4,0.0470029,2.5306935,2.5776964,13.6355215849869
7,,,,,,-2511.26793241501,-2.96686008719063e-10,4,0.0714396,1.3600083,1.4314479,,5,15,-1694.04400491714,8.94038522733034e-09,5,0.0362308,4.9834166,5.0196474,32.5422833999224,,5,15,-1694.04436714618,5.3687773438017e-14,2,1.1728516,0.0506335,1.2234851,32.5422689757733,,5,15,-1694.04436683655,8.25589104971347e-09,5,0.0599045,3.4284529,3.4883574,32.5422689881028
8,,,,,,-2108.58552932739,8.12693397283773e-09,4,0.0254759,0.807001,0.8324769,,17,,-1557.05347967148,3.88434941108514e-10,5,0.0448831,5.8163195,5.8612026,26.1564941039809,,9,,-1557.48768162515,6.40765837220162e-08,50,28.7541721,1.0517348,29.8059069,26.1359020081124,,17,,-1557.4875793457,1.17754955340518e-08,5,0.0259585,2.5793838,2.6053423,26.1359068587311
9,,,,,,-1124.00501298904,1.25943416359952e-08,5,0.0276591,1.2116341,1.2392932,,2,,-347.656411647797,-6.503637032701e-08,5,0.0217713,2.1313386,2.1531099,69.0698522132672,,2,,-347.656412538053,2.77664081732323e-07,33,11.7455089,0.5493059,12.2948148,69.0698521340633,,2,,-347.656406879425,-4.68986106555725e-08,4,0.0282508,1.2130943,1.2413451,69.0698526374976
10,20,5,3,2,1000,-971.22630751133,3.0685250345062e-09,5,0.0361076,1.9257856,1.9618932,,6,,-755.179255485535,7.29663130989833e-09,5,0.0361303,4.6372023,4.6733326,22.2447693554959,,6,,-755.17925753337,8.7233559885292e-10,2,0.8709798,0.0567672,0.927747,22.2447691446454,,6,,-755.179234027863,-2.25695353236283e-08,5,0.0471105,4.0739051,4.1210156,22.244771564834
