SNo,d,s,t,r,w_i,Discrete_LB,Discrete_LB_gap,DiscreteLB_Iters,DiscreteLB_MPtime,DiscreteLB_SPtime,DiscreteLB_rtime,NULL1,SDP_xsol_1,SDP_xsol_2,SDP,SDP_gap,SDP_Iters,SDP_MPtime,SDP_SPtime,SDP_rtime,Gap_SDP,NULL2,PROJ_xsol_1,PROJ_xsol_2,PROJ,PROJ_gap,PROJ_Iters,PROJ_MPtime,PROJ_SPtime,PROJ_rtime,Gap_PROJ,NULL3,IA_COP_xsol_1,IA_COP_xsol_2,IA_COP,IA_COP_gap,IA_COP_Iters,IA_COP_MPtime,IA_COP_SPtime,IA_COP_rtime,Gap_IA_COP
1,,,,,,-1806.13135933876,9.9003836792711e-09,5,0.1871451,0.7780764,0.9652215,,1,13,-857.130431652069,1.06565523199312e-08,5,0.0363881,2.5665473,2.6029354,52.5432949702024,,1,13,-857.130449638219,1.59057767523375e-10,2,0.5902826,0.0230029,0.6132855,52.543293974364,,1,13,-857.130449056625,-5.0778635242724e-08,5,0.0651311,2.707196,2.7723271,52.5432940065651
2,,,,,,-913.820259809494,9.78386791093084e-09,5,0.1060873,0.9533816,1.0594689,,3,,-505.753379821777,-1.75226043515485e-08,5,0.0362155,2.6549582,2.6911737,44.6550484744984,,3,,-505.754388410589,1.13208629194814e-07,15,4.1460049,0.1633758,4.3093807,44.6549381039085,,3,,-505.754355669022,1.26901066986287e-08,4,0.10134,3.1108679,3.2122079,44.6549416868414
3,,,,,,-928.497334003448,-6.01825685766817e-10,5,0.1596902,0.9994557,1.1591459,,12,,-467.962045907974,1.12294778675431e-08,5,0.041198,2.4657435,2.5069415,49.6000657438359,,12,,-467.96204593852,4.79904259724484e-10,2,0.4910027,0.0216668,0.5126695,49.6000657405461,,12,,-467.960447072983,-1.54069860643749e-08,4,0.085579,2.1390989,2.2246779,49.600237939806
4,,,,,,-27.9321663379669,4.66792152347097e-08,5,0.3077224,0.8914822,1.1992046,,,,-2.38418579101562e-07,0,5,0.0441845,1.8432986,1.8874831,99.9999991464372,,,,0,0,1,0.2662983,0.0063425,0.2726408,100,,,,-9.42114827288979e-09,0,5,0.0482527,1.8319633,1.880216,99.9999999662713
5,,,,,,-1283.23003977537,0,5,0.0438071,0.8663995,0.9102066,,,,-1.14687281893566e-09,0,5,0.0392653,1.7229438,1.7622091,99.9999999999106,,,,0,0,5,1.4705049,0.0612281,1.531733,100,,,,-3.02000654903294e-10,0,5,0.0470635,2.1288818,2.1759453,99.9999999999765
6,,,,,,-978.493948221207,0,5,0.0351399,0.7173125,0.7524524,,11,,-562.115146160126,8.38125243839543e-07,5,0.0825376,2.5093307,2.5918683,42.5530278258758,,11,,-562.11514279402,6.24560983991126e-08,16,4.0138237,0.181533,4.1953567,42.5530281698847,,11,,-562.114129543304,-6.17011361831039e-06,4,0.0438102,1.8298646,1.8736748,42.5531317219523
7,,,,,,0,0,5,0.1012755,0.8030356,0.9043111,,,,-4.76837158203125e-07,0,5,0.0424309,1.9635107,2.0059416,0,,,,0,0,1,0.2241977,0.0065059,0.2307036,0,,,,-5.73158476216659e-15,0,5,0.1297042,2.0396964,2.1694006,0
8,,,,,,0,0,5,0.0628493,0.6766483,0.7394976,,,,-5.30217221239582e-07,0,5,0.0438393,1.9858826,2.0297219,0,,,,0,0,1,0.2192684,0.0067771,0.2260455,0,,,,-1.35282704293494e-14,0,5,0.0882598,2.1951424,2.2834022,0
9,,,,,,-1039.33189868927,-2.1505874898057e-09,5,0.0399992,0.5486994,0.5886986,,1,,-609.872806549072,-4.15054684647714e-09,5,0.0574382,2.3800114,2.4374496,41.3206880960548,,1,,-609.876367670631,6.89342870425148e-11,2,0.390556,0.019193,0.409749,41.3203454604094,,1,,-609.872045993805,1.66256213074873e-08,4,0.0408898,1.6940853,1.7349751,41.3207612733785
10,15,5,3,2,1000,0,0,5,0.0392138,0.5598849,0.5990987,,,,-6.45832187728956e-09,0,5,0.0488423,1.7459338,1.7947761,0,,,,0,0,1,0.3089339,0.0056657,0.3145996,0,,,,-4.76837158203125e-07,0,5,0.032915,1.4672365,1.5001515,0
