SNo,d,s,t,r,w_i,Discrete_LB,Discrete_LB_gap,DiscreteLB_Iters,DiscreteLB_MPtime,DiscreteLB_SPtime,DiscreteLB_rtime,NULL1,SDP_xsol_1,SDP_xsol_2,SDP,SDP_gap,SDP_Iters,SDP_MPtime,SDP_SPtime,SDP_rtime,Gap_SDP,NULL2,PROJ_xsol_1,PROJ_xsol_2,PROJ,PROJ_gap,PROJ_Iters,PROJ_MPtime,PROJ_SPtime,PROJ_rtime,Gap_PROJ,NULL3,IA_COP_xsol_1,IA_COP_xsol_2,IA_COP,IA_COP_gap,IA_COP_Iters,IA_COP_MPtime,IA_COP_SPtime,IA_COP_rtime,Gap_IA_COP
1,,,,,,-5147.73057556152,-2.31576396240935e-09,5,0.3351627,1.0592701,1.3944328,,1,13,-2421.72986459732,3.33869108068573e-09,5,0.0438922,4.6541421,4.6980343,52.9553882230296,,1,13,-2425.32993048129,2.8125588117146e-08,30,18.745451,0.7535069,19.4989579,52.885453213201,,1,13,-1824.08674788475,-5.15256100567607e-10,5,0.0563275,4.9851173,5.0414448,64.565224983909
2,,,,,,-3190.5650883913,0,5,0.0607699,1.1130963,1.1738662,,3,,-1651.22430181503,-4.12383312994291e-05,5,0.0430642,5.6917899,5.7348541,48.2466504813545,,3,,-1651.23616442092,4.4602131587507e-08,17,6.1286335,0.435586,6.5642195,48.2462786786938,,3,,-1326.1403222084,-6.26101362670174e-05,4,0.1126574,5.7999125,5.9125699,58.4355659430521
3,,,,,,-3060.89979124069,2.67752596150631e-09,5,0.101482,1.1187476,1.2202296,,12,,-1449.84882807732,-3.03804955100336e-06,5,0.0489459,5.3815151,5.430461,52.6332475102153,,12,,-1449.84887437323,3.36216586547353e-08,16,6.3389213,0.2876671,6.6265884,52.6332459977217,,12,,-1134.40766119957,6.93990280238512e-07,4,0.0492943,4.1761771,4.2254714,62.9387520478168
4,,,,,,-392.788985311985,-9.48420255599323e-09,5,0.5165932,1.4170495,1.9336427,,,,-2.34012986766174e-09,0,5,0.0437086,3.1004038,3.1441124,99.9999999994042,,,,0,0,1,0.2810524,0.0074901,0.2885425,100,,,,-7.80602603806222e-13,0,5,0.095836,3.2171147,3.3129507,99.9999999999998
5,,,,,,-3084.57491761446,0,5,0.0272744,0.6149023,0.6421767,,2,,-63.9050104618073,2.36649329869346e-08,5,0.0407634,3.5736065,3.6143699,97.9282393143743,,2,,-63.9050101135576,1.55024098120159e-06,115,58.3191929,1.1670997,59.4862926,97.9282393256644,,,,-3.50299008979513e-13,0,5,0.0256212,1.8598789,1.8855001,100
6,,,,,,-2708.98238736391,0,5,0.0726552,0.9430798,1.015735,,11,,-1324.47235703468,-8.00266209895131e-06,5,0.0421217,5.5188861,5.5610078,51.108122252374,,11,,-1324.47247007103,7.3343122265027e-08,16,5.5144304,0.2418314,5.7562618,51.1081180797241,,11,,-1036.91271901131,2.6179776381807e-09,4,0.0537228,4.2860314,4.3397542,61.7231649844605
7,,,,,,0,0,5,0.0749893,0.8613869,0.9363762,,,,-1.20780896395445e-09,0,5,0.0604184,3.9404611,4.0008795,0,,,,0,0,1,0.3053688,0.0075723,0.3129411,0,,,,-2.38418579101562e-07,0,5,0.0554004,3.2572859,3.3126863,0
8,,,,,,0,0,5,0.1279725,1.0294389,1.1574114,,,,-2.47018761001527e-09,0,5,0.0469489,4.0243452,4.0712941,0,,,,0,0,1,0.3433848,0.007101,0.3504858,0,,,,-2.38418579101562e-07,0,5,0.0547796,3.846122,3.9009016,0
9,,,,,,-3232.84637272358,0,5,0.0338634,0.5556094,0.5894728,,1,,-1712.52495265007,4.86409267304848e-09,5,0.0519521,5.3730513,5.4250034,47.0273327214334,,1,,-1712.52563905636,1.77987705496477e-08,29,10.5778258,0.4590548,11.0368806,47.0273114891751,,1,,-1385.9498693943,-1.09546890109969e-09,4,0.0316403,2.620502,2.6521423,57.1291144210271
10,15,5,3,2,2000,0,0,5,0.0402054,0.6272166,0.667422,,,,-2.72711986326613e-09,0,5,0.1297404,3.0922143,3.2219547,0,,,,0,0,1,0.2032817,0.0065095,0.2097912,0,,,,-9.45506802363747e-12,0,5,0.0463472,3.091505,3.1378522,0
